99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,4,4,4,4,4,4,4,4,4,4,4,4,99,99,99,99,99,3,3,3,3,3,3,3,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,4,4,4,4,4,4,4,4,4,4,4,4,99,99,99,99,99,3,3,3,3,3,3,3,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,5,5,5,5,4,4,4,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,5,5,5,5,4,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,5,5,5,5,4,4,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,4,4,4,4,4,4,4,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,4,4,4,4,4,4,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,4,4,4,4,4,4,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,5,5,5,5,5,4,4,4,4,4,4,4,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,5,5,5,5,5,4,4,4,4,4,4,4,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,5,5,5,5,5,5,5,4,4,4,4,4,4,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,5,5,5,5,5,5,5,5,5,5,4,4,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,2,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,5,5,5,5,5,5,5,5,5,5,4,4,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,2,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,5,5,5,5,5,5,5,5,5,5,4,4,4,3,3,2,2,2,2,1,1,1,1,1,99,99,99,99,99,1,1,0,1,1,1,2,2,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,5,5,5,5,5,5,5,5,5,5,4,4,4,3,3,2,2,2,2,1,1,1,1,,99,99,99,99,99,1,1,0,1,1,1,2,2,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,5,5,5,5,5,5,5,5,5,5,4,4,4,3,2,2,2,1,1,1,1,0,0,0,99,99,99,99,99,0,0,0,1,1,1,2,2,2,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,5,5,5,5,5,5,5,5,5,5,4,4,4,3,3,2,2,2,2,1,1,0,0,0,99,99,99,99,99,0,0,0,1,1,1,2,2,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,5,5,5,5,5,5,5,5,5,5,4,4,4,3,3,2,2,2,2,1,1,0,0,0,99,99,99,99,99,0,0,0,1,1,1,2,2,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,5,5,5,5,5,5,5,5,5,5,4,4,4,3,3,2,2,2,2,1,1,0,0,0,99,99,99,99,99,0,0,0,1,1,1,2,2,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,5,5,5,5,5,5,5,5,5,4,4,4,4,3,3,2,2,2,2,1,1,0,0,0,99,99,99,99,99,0,0,0,1,1,1,2,2,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,5,5,5,5,,5,5,5,4,4,4,4,4,2,2,2,2,1,1,1,1,0,0,0,99,99,99,99,99,0,0,0,1,1,1,2,2,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,5,5,5,5,5,5,5,5,5,4,4,4,4,3,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,5,5,5,5,5,5,5,5,5,5,4,4,4,3,2,2,2,2,2,1,1,1,1,1,1,99,99,99,99,1,1,1,1,1,2,2,2,2,2,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,5,5,5,5,99,3,3,3,3,3,99,99,99,99,99,1,1,1,1,99,99,99,99,1,1,1,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,5,5,5,5,99,3,3,3,3,3,3,3,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,5,5,5,5,99,3,3,3,3,3,3,3,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,5,5,5,5,99,3,3,3,3,3,3,3,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,5,5,5,5,99,3,3,3,3,3,3,3,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,5,5,5,5,99,3,3,3,3,3,3,3,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
